experiment_id,AnchorRepo,Rating,MagnetsInTop5,MagnetsInTop10,MagnetsInFinal30,QualifiedInFinal30,Top1_CandidateRepo,Top5_Candidates
penalty100_min700_cap21,JaidedAI/EasyOCR,Good,1,2,5,30,abdulfatir/twitter-sentiment-analysis,abdulfatir/twitter-sentiment-analysis | Lightning-AI/pytorch-lightning | Hironsan/BossSensor | GabrielDornelles/pytorch-ocr | frgfm/torch-cam
penalty55_min700_cap21_nofallback,recommenders-team/recommenders,Weak,3,3,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | explosion/spaCy | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min700_cap21_nofallback,serengil/deepface,Weak,3,5,12,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | deepinsight/insightface | Zeyi-Lin/HivisionIDPhotos | streamlit/streamlit | recommenders-team/recommenders
penalty55_min750_cap21,onnx/onnx,Good,1,3,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | ultralytics/yolov5
penalty55_min750_cap21,OpenBB-finance/OpenBB,Good,0,0,1,6,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | agno-agi/agno | langchain-ai/deepagents
penalty55_min750_cap21,apache/airflow,Good,0,0,1,11,dagster-io/dagster,dagster-io/dagster | Avaiga/taipy | feast-dev/feast | kedro-org/kedro | ansible/ansible
penalty55_min750_cap21,bbfamily/abu,Good,0,0,1,13,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | asavinov/intelligent-trading-bot | RomelTorres/alpha_vantage
penalty55_min750_cap21,huggingface/datasets,Good,0,0,1,30,Lightning-AI/litgpt,Lightning-AI/litgpt | rohitg00/ai-engineering-from-scratch | ludwig-ai/ludwig | deeppavlov/DeepPavlov | arc53/DocsGPT
penalty55_min750_cap21,huggingface/transformers,Good,0,1,1,25,sgl-project/sglang,sgl-project/sglang | vllm-project/vllm | jessevig/bertviz | hiyouga/LlamaFactory | GradientHQ/parallax
penalty55_min750_cap21,jina-ai/serve,Good,0,0,1,13,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | rohitg00/ai-engineering-from-scratch | huggingface/datasets | langchain-ai/langgraph
penalty55_min750_cap21,pytorch/pytorch,Good,0,2,9,30,chainer/chainer,chainer/chainer | norse/norse | leptonai/leptonai | pranftw/neograd | oreilly-japan/deep-learning-from-scratch-3
penalty55_min750_cap21,ray-project/ray,Good,0,0,0,30,huggingface/datasets,huggingface/datasets | google/langextract | ludwig-ai/ludwig | HKUDS/LightRAG | NVIDIA/TensorRT-LLM
penalty55_min750_cap21,sebastianruder/NLP-progress,Good,0,0,0,12,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty55_min750_cap21,ultralytics/yolov5,Good,0,1,5,30,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty55_min750_cap21,Lightning-AI/pytorch-lightning,OK,2,4,10,30,keras-team/keras,keras-team/keras | stanfordnlp/stanza | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min750_cap21,deepspeedai/DeepSpeed,OK,2,3,10,28,hpcaitech/ColossalAI,hpcaitech/ColossalAI | InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | Lightning-AI/pytorch-lightning | keras-team/keras
penalty55_min750_cap21,eriklindernoren/ML-From-Scratch,OK,2,4,9,30,tflearn/tflearn,tflearn/tflearn | Lightning-AI/pytorch-lightning | unit8co/darts | streamlit/streamlit | mdbloice/Augmentor
penalty55_min750_cap21,explosion/spaCy,OK,2,6,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | stanfordnlp/stanza | keras-team/keras | kornia/kornia | google-deepmind/sonnet
penalty55_min750_cap21,gradio-app/gradio,Weak,4,6,11,30,streamlit/streamlit,streamlit/streamlit | Lightning-AI/pytorch-lightning | keras-team/keras | unit8co/darts | eriklindernoren/ML-From-Scratch
penalty55_min750_cap21,streamlit/streamlit,Weak,4,7,12,30,gradio-app/gradio,gradio-app/gradio | Lightning-AI/pytorch-lightning | unit8co/darts | keras-team/keras | eriklindernoren/ML-From-Scratch
penalty55_min750_cap21,JaidedAI/EasyOCR,Weak,3,5,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | keras-team/keras | Hironsan/BossSensor | abdulfatir/twitter-sentiment-analysis | roboflow/supervision
penalty55_min750_cap21,recommenders-team/recommenders,Weak,3,3,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | explosion/spaCy | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty55_min750_cap21,serengil/deepface,Weak,3,5,12,25,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | deepinsight/insightface | Zeyi-Lin/HivisionIDPhotos | streamlit/streamlit | recommenders-team/recommenders
penalty75_min700_cap21,onnx/onnx,Good,1,3,9,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | google-deepmind/sonnet | kornia/kornia | flwrlabs/flower | stanfordnlp/stanza
penalty75_min700_cap21,OpenBB-finance/OpenBB,Good,0,0,1,14,ValueCell-ai/valuecell,ValueCell-ai/valuecell | brokermr810/QuantDinger | quantsbin/Quantsbin | agno-agi/agno | langchain-ai/deepagents
penalty75_min700_cap21,apache/airflow,Good,0,0,1,15,dagster-io/dagster,dagster-io/dagster | Avaiga/taipy | feast-dev/feast | kedro-org/kedro | abhishek-ch/around-dataengineering
penalty75_min700_cap21,bbfamily/abu,Good,0,0,1,18,zvtvz/zvt,zvtvz/zvt | shashankvemuri/Finance | ranaroussi/quantstats | asavinov/intelligent-trading-bot | RomelTorres/alpha_vantage
penalty75_min700_cap21,huggingface/datasets,Good,0,0,1,30,Lightning-AI/litgpt,Lightning-AI/litgpt | rohitg00/ai-engineering-from-scratch | ludwig-ai/ludwig | jacobgil/pytorch-grad-cam | deeppavlov/DeepPavlov
penalty75_min700_cap21,huggingface/transformers,Good,0,0,1,30,sgl-project/sglang,sgl-project/sglang | jessevig/bertviz | vllm-project/vllm | GradientHQ/parallax | jadore801120/attention-is-all-you-need-pytorch
penalty75_min700_cap21,jina-ai/serve,Good,0,0,0,30,bentoml/BentoML,bentoml/BentoML | Netflix/metaflow | rohitg00/ai-engineering-from-scratch | PrefectHQ/fastmcp | agentscope-ai/agentscope
penalty75_min700_cap21,pytorch/pytorch,Good,0,2,8,30,chainer/chainer,chainer/chainer | norse/norse | leptonai/leptonai | pranftw/neograd | oreilly-japan/deep-learning-from-scratch-3
penalty75_min700_cap21,ray-project/ray,Good,0,0,0,30,google/langextract,google/langextract | huggingface/datasets | ludwig-ai/ludwig | NVIDIA/TensorRT-LLM | HKUDS/LightRAG
penalty75_min700_cap21,sebastianruder/NLP-progress,Good,0,0,0,20,nltk/nltk,nltk/nltk | jasonwu0731/trade-dst | hankcs/HanLP | budzianowski/multiwoz | Maluuba/nlg-eval
penalty75_min700_cap21,streamlit/streamlit,Good,0,1,1,3,NannyML/nannyml,NannyML/nannyml | CorentinJ/Real-Time-Voice-Cloning | babysor/MockingBird | huggingface/diffusers | ultralytics/yolov5
penalty75_min700_cap21,ultralytics/yolov5,Good,0,0,5,30,Megvii-BaseDetection/YOLOX,Megvii-BaseDetection/YOLOX | WangQvQ/YOLOMagic | tinyvision/DAMO-YOLO | ayooshkathuria/pytorch-yolo-v3 | open-mmlab/mmyolo
penalty75_min700_cap21,Lightning-AI/pytorch-lightning,OK,2,4,9,30,keras-team/keras,keras-team/keras | stanfordnlp/stanza | unit8co/darts | kornia/kornia | streamlit/streamlit
penalty75_min700_cap21,deepspeedai/DeepSpeed,OK,2,3,10,30,hpcaitech/ColossalAI,hpcaitech/ColossalAI | InterDigitalInc/CompressAI | alibaba/EasyParallelLibrary | Lightning-AI/pytorch-lightning | keras-team/keras
penalty75_min700_cap21,eriklindernoren/ML-From-Scratch,OK,2,3,7,23,unit8co/darts,unit8co/darts | streamlit/streamlit | keras-team/keras | WenjieDu/PyPOTS | piskvorky/gensim
penalty75_min700_cap21,explosion/spaCy,OK,2,5,11,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | stanfordnlp/stanza | keras-team/keras | kornia/kornia | google-deepmind/sonnet
penalty75_min700_cap21,recommenders-team/recommenders,OK,2,3,10,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | unit8co/darts | explosion/spaCy | kornia/kornia | google-deepmind/sonnet
penalty75_min700_cap21,serengil/deepface,OK,2,2,3,11,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | wkentaro/labelme | explosion/spaCy | Lasagne/Lasagne | google/magika
penalty75_min700_cap21,JaidedAI/EasyOCR,Weak,3,4,8,30,Lightning-AI/pytorch-lightning,Lightning-AI/pytorch-lightning | abdulfatir/twitter-sentiment-analysis | Hironsan/BossSensor | keras-team/keras | roboflow/supervision
penalty75_min700_cap21,gradio-app/gradio,Weak,3,6,11,30,streamlit/streamlit,streamlit/streamlit | Lightning-AI/pytorch-lightning | unit8co/darts | keras-team/keras | Data-Centric-AI-Community/fg-data-profiling
