AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
jina-ai/serve,https://github.com/jina-ai/serve,bentoml/BentoML,https://github.com/bentoml/BentoML,bentoml,Python,8656,llm,782.86,925.99,143.14,50,QueryCoverage excluded from Score (recommended).,True,0.2069,0,1,0.7988,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":186.21,""Lexical"":0.0,""Lang"":250.0,""Stars"":139.79,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":925.99,""ScoreFinal"":782.86}",Score>=MinimumScore,build language:Python stars:>=50,"The easiest way to serve AI apps and models - Build Model Inference APIs, Job queues, LLM apps, Multi-model pipelines, and more!",1,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,Netflix/metaflow,https://github.com/Netflix/metaflow,Netflix,Python,10106,llm,731.11,874.24,143.14,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.8324,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":145.67,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":874.24,""ScoreFinal"":731.11}",Score>=MinimumScore,build language:Python stars:>=50,"Build, Manage and Deploy AI/ML Systems",2,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,hongbo-miao/hongbomiao.com,https://github.com/hongbo-miao/hongbomiao.com,hongbo-miao,Python,296,llm,711.63,711.63,0,50,QueryCoverage excluded from Score (recommended).,True,0.1111,0,1,0.0665,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":11.63,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":711.63,""ScoreFinal"":711.63}",Score>=MinimumScore,topic:cloud-native language:Python stars:>=50,A personal research and development (R&D) lab that facilitates the sharing of knowledge.,3,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,DaoCloud/DaoCloud-docs,https://github.com/DaoCloud/DaoCloud-docs,DaoCloud,Python,202,llm,702.86,702.86,0,50,QueryCoverage excluded from Score (recommended).,True,0.1143,0,1,0,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":102.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":702.86,""ScoreFinal"":702.86}",Score>=MinimumScore,topic:cloud-native language:Python stars:>=50,DaoCloud Enterprise 5.0 Documentation,4,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,PrefectHQ/fastmcp,https://github.com/PrefectHQ/fastmcp,PrefectHQ,Python,25330,llm,679.1,769.41,90.31,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.9681,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":169.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":769.41,""ScoreFinal"":679.1}",Score<MinimumScore,build language:Python stars:>=50,"🚀 The fast, Pythonic way to build MCP servers and clients.",5,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,agentscope-ai/agentscope,https://github.com/agentscope-ai/agentscope,agentscope-ai,Python,25670,llm,678.6,768.91,90.31,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.9652,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":168.91,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":768.91,""ScoreFinal"":678.6}",Score<MinimumScore,build language:Python stars:>=50,"Build and run agents you can see, understand and trust.",6,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,emcie-co/parlant,https://github.com/emcie-co/parlant,emcie-co,Python,18084,llm,677.47,767.78,90.31,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.9588,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.78,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":767.78,""ScoreFinal"":677.47}",Score<MinimumScore,build language:Python stars:>=50,"Build reliable customer-facing AI agents with Parlant: an interaction control harness optimized for controlled, consistent, and predictable LLM interactions.",7,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,getzep/graphiti,https://github.com/getzep/graphiti,getzep,Python,26585,llm,677.27,767.57,90.31,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.9576,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.57,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":767.57,""ScoreFinal"":677.27}",Score<MinimumScore,build language:Python stars:>=50,Build Real-Time Knowledge Graphs for AI Agents,8,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,Canner/WrenAI,https://github.com/Canner/WrenAI,Canner,Python,15338,llm,671.22,761.53,90.31,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.923,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.53,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":761.53,""ScoreFinal"":671.22}",Score<MinimumScore,build language:Python stars:>=50,"Give AI agents the context to query business data correctly through the open context layer that gives AI agents grounded, governed memory, context, SQL across 20+ data sources, that helps you build GenBI, agentic BI, text-to-sql, dashboards, and agentic analytics.",9,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,Chainlit/chainlit,https://github.com/Chainlit/chainlit,Chainlit,Python,12124,llm,662.28,752.59,90.31,50,QueryCoverage excluded from Score (recommended).,False,0,0,1,0.8719,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":152.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":752.59,""ScoreFinal"":662.28}",Score<MinimumScore,build language:Python stars:>=50,Build Conversational AI in minutes ⚡️,10,jina-ai-serve,jina-ai/serve
onnx/onnx,https://github.com/onnx/onnx,google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,google-deepmind,Python,9917,deep-learning,794.15,1003.84,209.69,50,QueryCoverage excluded from Score (recommended).,True,0.2857,0,1,0.8383,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":257.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":146.7,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":1003.84,""ScoreFinal"":794.15}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,TensorFlow-based neural network library,1,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,kornia/kornia,https://github.com/kornia/kornia,kornia,Python,11212,deep-learning,778.51,988.21,209.69,50,QueryCoverage excluded from Score (recommended).,True,0.2632,0,1,0.8649,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":236.84,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.36,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":988.21,""ScoreFinal"":778.51}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,🐍 Geometric Computer Vision Library for Spatial AI,2,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,flwrlabs/flower,https://github.com/flwrlabs/flower,flwrlabs,Python,6916,deep-learning,741.87,975.31,233.45,50,QueryCoverage excluded from Score (recommended).,True,0.2692,0,1,0.76,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":242.31,""Lexical"":0.0,""Lang"":250.0,""Stars"":133.01,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":975.31,""ScoreFinal"":741.87}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Flower: A Friendly Federated AI Framework,3,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7803,deep-learning,693.62,927.06,233.45,50,QueryCoverage excluded from Score (recommended).,False,0.2105,0,1,0.7862,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":137.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":927.06,""ScoreFinal"":693.62}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",4,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31156,deep-learning,683.22,1059.8,376.58,150,QueryCoverage excluded from Score (recommended).,False,0.3333,0,1,0.9131,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.8,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":376.58,""ScoreBase"":1059.8,""ScoreFinal"":683.22}",Score<MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",5,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,microsoft/Bringing-Old-Photos-Back-to-Life,https://github.com/microsoft/Bringing-Old-Photos-Back-to-Life,microsoft,Python,15689,deep-learning,665.99,809.13,143.14,50,QueryCoverage excluded from Score (recommended).,False,0.05,0,1,0.9379,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":45.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":164.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":143.14,""ScoreBase"":809.13,""ScoreFinal"":665.99}",Score<MinimumScore,o language:Python stars:>=50,Bringing Old Photo Back to Life (CVPR 2020 oral),6,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,lucidrains/denoising-diffusion-pytorch,https://github.com/lucidrains/denoising-diffusion-pytorch,lucidrains,Python,10567,deep-learning,659.42,869.11,209.69,50,QueryCoverage excluded from Score (recommended).,False,0.1333,0,1,0.8521,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":120.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.11,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":869.11,""ScoreFinal"":659.42}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Implementation of Denoising Diffusion Probabilistic Model in Pytorch,7,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,google/magika,https://github.com/google/magika,google,Python,17046,deep-learning,655.18,926.11,270.93,50,QueryCoverage excluded from Score (recommended).,False,0.1765,0,1,0.9559,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.28,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":270.93,""ScoreBase"":926.11,""ScoreFinal"":655.18}",Score<MinimumScore,topic:deep-learning language:Python stars:>=50,Fast and accurate AI powered file content types detection ,8,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,lucidrains/DALLE2-pytorch,https://github.com/lucidrains/DALLE2-pytorch,lucidrains,Python,11315,deep-learning,646.84,880.28,233.45,50,QueryCoverage excluded from Score (recommended).,False,0.1429,0,1,0.8669,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.71,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":233.45,""ScoreBase"":880.28,""ScoreFinal"":646.84}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Implementation of DALL-E 2, OpenAI's updated text-to-image synthesis neural network,  in Pytorch",9,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,lucidrains/imagen-pytorch,https://github.com/lucidrains/imagen-pytorch,lucidrains,Python,8406,deep-learning,643.23,852.92,209.69,50,QueryCoverage excluded from Score (recommended).,False,0.125,0,1,0.8024,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":140.42,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":209.69,""ScoreBase"":852.92,""ScoreFinal"":643.23}",Score<MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Implementation of Imagen, Google's Text-to-Image Neural Network, in Pytorch",10,onnx-onnx,onnx/onnx
pytorch/pytorch,https://github.com/pytorch/pytorch,chainer/chainer,https://github.com/chainer/chainer,chainer,Python,5917,deep-learning,1082.88,1082.88,0,50,QueryCoverage excluded from Score (recommended).,True,0.4615,0,1,0.3857,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":415.38,""Lexical"":0.0,""Lang"":250.0,""Stars"":67.5,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1082.88,""ScoreFinal"":1082.88}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,A flexible framework of neural networks for deep learning,1,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,norse/norse,https://github.com/norse/norse,norse,Python,804,deep-learning,1050,1050,0,50,QueryCoverage excluded from Score (recommended).,True,0.5,0,1,0,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":450.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1050.0,""ScoreFinal"":1050.0}",Score>=MinimumScore,topic:autograd language:Python stars:>=50,Deep learning with spiking neural networks (SNNs) in PyTorch.,2,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,pranftw/neograd,https://github.com/pranftw/neograd,pranftw,Python,236,deep-learning,1015.38,1015.38,0,50,QueryCoverage excluded from Score (recommended).,True,0.4615,0,1,0,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":415.38,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1015.38,""ScoreFinal"":1015.38}",Score>=MinimumScore,topic:autograd language:Python stars:>=50,A deep learning framework created from scratch with Python and NumPy,3,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,leptonai/leptonai,https://github.com/leptonai/leptonai,leptonai,Python,2804,deep-learning,999.12,999.12,0,50,QueryCoverage excluded from Score (recommended).,True,0.4,0,1,0.2236,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":360.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":39.12,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":999.12,""ScoreFinal"":999.12}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,A Pythonic framework to simplify AI service building,4,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,oreilly-japan/deep-learning-from-scratch-3,https://github.com/oreilly-japan/deep-learning-from-scratch-3,oreilly-japan,Python,868,deep-learning,960,960,0,100,QueryCoverage excluded from Score (recommended).,True,0.4,0,1,0,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":360.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":960.0,""ScoreFinal"":960.0}",Score>=MinimumScore,topic:autograd language:Python stars:>=50 | topic:gpu language:Python stars:>=50,"『ゼロから作る Deep Learning ❸』(O'Reilly Japan, 2020)",5,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,triton-inference-server/server,https://github.com/triton-inference-server/server,triton-inference-server,Python,10693,deep-learning,914.98,914.98,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.5142,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":89.98,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":914.98,""ScoreFinal"":914.98}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,The Triton Inference Server provides an optimized cloud and edge inferencing solution. ,6,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,Jittor/jittor,https://github.com/Jittor/jittor,Jittor,Python,3223,deep-learning,914.42,914.42,0,50,QueryCoverage excluded from Score (recommended).,True,0.3,0,1,0.2538,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":270.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":44.42,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":914.42,""ScoreFinal"":914.42}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,Jittor is a high-performance deep learning framework based on JIT compiling and meta-operators.,7,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,PennyLaneAI/pennylane,https://github.com/PennyLaneAI/pennylane,PennyLaneAI,Python,3227,deep-learning,858.75,858.75,0,50,QueryCoverage excluded from Score (recommended).,True,0.2381,0,1,0.2541,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":214.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":44.46,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":858.75,""ScoreFinal"":858.75}",Score>=MinimumScore,topic:autograd language:Python stars:>=50,"PennyLane is an open-source quantum software platform for quantum computing, quantum machine learning, and quantum chemistry. Create meaningful quantum algorithms, from inspiration to implementation.",8,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,sktime/pytorch-forecasting,https://github.com/sktime/pytorch-forecasting,sktime,Python,4905,deep-learning,831.8,831.8,0,50,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.345,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":60.37,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":831.8,""ScoreFinal"":831.8}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,Time series forecasting with PyTorch,9,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,rsokl/MyGrad,https://github.com/rsokl/MyGrad,rsokl,Python,216,deep-learning,820.45,820.45,0,50,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0,0.8,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":820.45,""ScoreFinal"":820.45}",Score>=MinimumScore,topic:autograd language:Python stars:>=50,Drop-in autodiff for NumPy.,10,pytorch-pytorch,pytorch/pytorch
ray-project/ray,https://github.com/ray-project/ray,torchpipe/torchpipe,https://github.com/torchpipe/torchpipe,torchpipe,Python,170,llm,773.08,773.08,0,50,QueryCoverage excluded from Score (recommended).,True,0.1923,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":173.08,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":773.08,""ScoreFinal"":773.08}",Score>=MinimumScore,topic:deployment language:Python stars:>=50,Serving Inside Pytorch,1,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,ELS-RD/transformer-deploy,https://github.com/ELS-RD/transformer-deploy,ELS-RD,Python,1685,llm,769.62,769.62,0,50,QueryCoverage excluded from Score (recommended).,True,0.1304,0,1,0.2985,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":117.39,""Lexical"":0.0,""Lang"":250.0,""Stars"":52.23,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":769.62,""ScoreFinal"":769.62}",Score>=MinimumScore,topic:deployment language:Python stars:>=50,"Efficient, scalable and enterprise-grade CPU/GPU inference server for 🤗 Hugging Face transformer models 🚀",2,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,curiousily/Deploy-BERT-for-Sentiment-Analysis-with-FastAPI,https://github.com/curiousily/Deploy-BERT-for-Sentiment-Analysis-with-FastAPI,curiousily,Python,208,llm,750,750,0,50,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":750.0,""ScoreFinal"":750.0}",Score>=MinimumScore,topic:deployment language:Python stars:>=50,"Deploy BERT for Sentiment Analysis as REST API using FastAPI, Transformers by Hugging Face and PyTorch",3,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,run-llama/llama_deploy,https://github.com/run-llama/llama_deploy,run-llama,Python,2069,llm,735.03,735.03,0,50,QueryCoverage excluded from Score (recommended).,True,0.0833,0,1,0.343,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":60.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":735.03,""ScoreFinal"":735.03}",Score>=MinimumScore,topic:deployment language:Python stars:>=50,Deploy your agentic worfklows to production,4,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,NVIDIA/TensorRT-LLM,https://github.com/NVIDIA/TensorRT-LLM,NVIDIA,Python,13734,llm,719.89,810.2,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.087,0,1,0.7539,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":78.26,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.94,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":810.2,""ScoreFinal"":719.89}",Score>=MinimumScore,r language:Python stars:>=50,TensorRT LLM provides users with an easy-to-use Python API to define Large Language Models (LLMs) and supports state-of-the-art optimizations to perform inference efficiently on NVIDIA GPUs. TensorRT LLM also contains components to create Python and C++ runtimes that orchestrate the inference execution in a performant way.,5,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,microsoft/LoRA,https://github.com/microsoft/LoRA,microsoft,Python,13551,llm,705.41,795.72,90.31,50,QueryCoverage excluded from Score (recommended).,True,0.0714,0,1,0.751,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":64.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":131.43,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":795.72,""ScoreFinal"":705.41}",Score>=MinimumScore,r language:Python stars:>=50,"Code for loralib, an implementation of ""LoRA: Low-Rank Adaptation of Large Language Models""",6,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,OpenRLHF/OpenRLHF,https://github.com/OpenRLHF/OpenRLHF,OpenRLHF,Python,9548,llm,697.05,787.36,90.31,50,QueryCoverage excluded from Score (recommended).,False,0.0769,0,1,0.675,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":69.23,""Lexical"":0.0,""Lang"":250.0,""Stars"":118.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":787.36,""ScoreFinal"":697.05}",Score<MinimumScore,ray language:Python stars:>=50,"An Easy-to-use, Scalable and High-performance Agentic RL Framework based on Ray (PPO & DAPO & REINFORCE++ &  VLM & TIS & vLLM & Ray & Async  RL)",7,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,ModelTC/LightCompress,https://github.com/ModelTC/LightCompress,ModelTC,Python,717,llm,696.93,696.93,0,50,QueryCoverage excluded from Score (recommended).,False,0.0857,0,1,0.1131,1,1,0.3333,Lang+Subdomain+Recency,"{""Topic"":77.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":19.79,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":696.93,""ScoreFinal"":696.93}",Score<MinimumScore,topic:deployment language:Python stars:>=50,"[EMNLP 2024 & AAAI 2026] A powerful toolkit for compressing large models including LLMs, VLMs, and video generative models.",8,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,cheahjs/free-llm-api-resources,https://github.com/cheahjs/free-llm-api-resources,cheahjs,Python,22321,llm,696.09,786.4,90.31,50,QueryCoverage excluded from Score (recommended).,False,0.04,0,1,0.8594,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":150.4,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":90.31,""ScoreBase"":786.4,""ScoreFinal"":696.09}",Score<MinimumScore,r language:Python stars:>=50,A list of free LLM inference resources accessible via API.,9,ray-project-ray,ray-project/ray
